datecurrent,fireyear,incidentname,perimeterdatetime,gisacres,lat,lon,geometry,index_right,NAME,fire_date,year,month,lon_adj,date,temp_month,precip_month
2010-09-15 00:00:00,2006,JOLLEY MESA,2006-06-21 17:16:00,581.6003994,39.53868948172845,-107.57831174743785,POINT (-107.57831174743785 39.53868948172845),268,Garfield County,2006-06-21 17:16:00,2006,6,252.42168825256215,2006-06-21 17:16:00,68.97277343750005,0.012551097827980993
2010-09-15 00:00:00,2005,JOLLY MESA,2005-07-22 18:41:00,182.03903753,39.510474539875204,-107.55340642961194,POINT (-107.55340642961194 39.510474539875204),268,Garfield County,2005-07-22 18:41:00,2005,7,252.44659357038807,2005-07-22 18:41:00,73.74611328125005,0.0066344772531097985
2010-09-15 00:00:00,2006,JQS,2006-06-29 15:04:00,15.02373179,39.589211244030196,-107.82973912438135,POINT (-107.82973912438135 39.589211244030196),268,Garfield County,2006-06-29 15:04:00,2006,6,252.17026087561865,2006-06-29 15:04:00,68.36105468750004,0.008708180719405937
2011-11-04 00:00:00,2007,Jack,2007-07-14 00:00:00,170.93748795,40.66608005806296,-108.8362136835582,POINT (-108.8362136835582 40.66608005806296),286,Moffat County,2007-07-14 00:00:00,2007,7,251.16378631644181,2007-07-14 00:00:00,78.14943359375005,0.036663765005709135
,2001,Jack Springs,2001-07-20 00:00:00,228.64252671,40.66521484680192,-108.87741027861698,POINT (-108.87741027861698 40.66521484680192),286,Moffat County,2001-07-20 00:00:00,2001,7,251.122589721383,2001-07-20 00:00:00,74.96471679687505,0.015803853675042046
2011-11-07 00:00:00,2010,Jack Springs,2010-09-28 00:00:00,223.7716677,40.64383514694426,-108.8297916196142,POINT (-108.8297916196142 40.64383514694426),286,Moffat County,2010-09-28 00:00:00,2010,9,251.17020838038582,2010-09-28 00:00:00,64.34533203125005,0.021042820983118146
2010-09-15 00:00:00,2007,Jackson Canyon,2007-07-23 18:40:00,28.91060703,39.238813453732234,-108.3521180989102,POINT (-108.3521180989102 39.238813453732234),284,Mesa County,2007-07-23 18:40:00,2007,7,251.64788190108982,2007-07-23 18:40:00,79.19708984375004,0.00902062998702313
2011-05-31 00:00:00,2008,Jay,2008-10-24 00:00:00,114.15766572,38.88765840578233,-107.73125316289862,POINT (-107.73125316289862 38.88765840578233),260,Delta County,2008-10-24 00:00:00,2008,10,252.2687468371014,2008-10-24 00:00:00,45.49455078125004,0.04898569639895577
2015-12-14 00:00:00,2015,Jeep,2015-09-12 00:00:00,18.49781849,40.43985108815565,-108.22116041383893,POINT (-108.22116041383893 40.43985108815565),286,Moffat County,2015-09-12 00:00:00,2015,9,251.77883958616107,2015-09-12 00:00:00,64.31017578125005,0.02473980464664055
,2001,Jelly,2001-08-23 00:00:00,1916.84713036,40.060146584432914,-108.4553978000091,POINT (-108.4553978000091 40.060146584432914),297,Rio Blanco County,2001-08-23 00:00:00,2001,8,251.5446021999909,2001-08-23 00:00:00,69.61173828125004,0.04137238690399099
2013-09-30 00:00:00,2007,Joes Canyon,2007-08-21 00:00:00,12.66714955,37.316444113489496,-108.26190553026824,POINT (-108.26190553026824 37.316444113489496),287,Montezuma County,2007-08-21 00:00:00,2007,8,251.73809446973178,2007-08-21 00:00:00,67.89787109375004,0.050825508638797326
2018-10-19 00:00:00,2018,Johnny Meyers,2018-10-18 00:00:00,87.26452955,39.82857237509692,-107.17612065706676,POINT (-107.17612065706676 39.82857237509692),268,Garfield County,2018-10-18 00:00:00,2018,10,252.82387934293325,2018-10-18 00:00:00,32.70207031250004,0.10933538599004969
2010-09-15 00:00:00,2007,Jones Wash,2007-05-27 09:18:00,0.09990049,39.21514962044139,-108.55828227704409,POINT (-108.55828227704409 39.21514962044139),284,Mesa County,2007-05-27 09:18:00,2007,5,251.4417177229559,2007-05-27 09:18:00,61.68180664062504,0.022558533250307666
2008-09-02 00:00:00,2008,Jordan,2008-08-30 19:30:00,970.04146794,40.12180405403085,-108.03057323540422,POINT (-108.03057323540422 40.12180405403085),297,Rio Blanco County,2008-08-30 19:30:00,2008,8,251.96942676459577,2008-08-30 19:30:00,67.41579101562505,0.03270770669513731
2019-03-19 00:00:00,2018,Jumbo,2018-04-28 00:00:00,43.54055623,38.9003823737466,-107.51464631955847,POINT (-107.51464631955847 38.9003823737466),260,Delta County,2018-04-28 00:00:00,2018,4,252.48535368044153,2018-04-28 00:00:00,42.56251953125004,0.10975543469777331
2015-07-15 00:00:00,2015,Juniper,2015-07-14 00:00:00,3.5368745,40.41873025712026,-107.96538988395552,POINT (-107.96538988395552 40.41873025712026),286,Moffat County,2015-07-14 00:00:00,2015,7,252.03461011604446,2015-07-14 00:00:00,69.41222656250005,0.05770390705999453
,2000,Juniper2,2000-01-01 00:00:00,66.66489028,40.44961918202886,-108.00221743313301,POINT (-108.00221743313301 40.44961918202886),286,Moffat County,2000-01-01 00:00:00,2000,1,251.997782566867,2000-01-01 00:00:00,18.72877929687504,0.04351432915008627
2016-12-19 00:00:00,2016,Junkins,2016-12-15 14:00:00,18761.63541567,38.13261336467398,-105.11674265951851,POINT (-105.11674265951851 38.13261336467398),259,Custer County,2016-12-15 14:00:00,2016,12,254.8832573404815,2016-12-15 14:00:00,20.107783203125038,0.03743573421305628
,2000,K Ranch,2000-01-01 00:00:00,108.95811312,40.25697139333982,-108.87955728129128,POINT (-108.87955728129128 40.25697139333982),286,Moffat County,2000-01-01 00:00:00,2000,1,251.12044271870872,2000-01-01 00:00:00,21.78737304687504,0.03573565480946563
2011-07-25 00:00:00,2011,Kannah Creek,2011-07-24 21:00:00,40.7891147,38.967739450088054,-108.2123736340422,POINT (-108.2123736340422 38.967739450088054),284,Mesa County,2011-07-24 21:00:00,2011,7,251.7876263659578,2011-07-24 21:00:00,63.51564453125005,0.07512714686056134
2011-04-27 00:00:00,2011,Karval,2011-03-24 00:00:00,4630.43178896,38.7052562450049,-103.62480984546401,POINT (-103.62480984546401 38.7052562450049),282,Lincoln County,2011-03-24 00:00:00,2011,3,256.37519015453597,2011-03-24 00:00:00,44.764619140625044,0.02476466437288327
,2001,Kellogg,2001-07-20 00:00:00,189.96705153,40.08225097403035,-108.13529759141475,POINT (-108.13529759141475 40.08225097403035),297,Rio Blanco County,2001-07-20 00:00:00,2001,7,251.86470240858523,2001-07-20 00:00:00,71.95885742187505,0.01840862499109353
2017-01-11 00:00:00,2016,Kelso,2016-06-24 16:55:00,713.47210822,38.559639362008205,-108.50378940427414,POINT (-108.50378940427414 38.559639362008205),284,Mesa County,2016-06-24 16:55:00,2016,6,251.49621059572587,2016-06-24 16:55:00,67.01281250000005,0.011450887651916129
2014-07-20 00:00:00,2014,Key,2014-07-19 12:00:00,251.93639652,40.307375291439946,-108.23947801411114,POINT (-108.23947801411114 40.307375291439946),286,Moffat County,2014-07-19 12:00:00,2014,7,251.76052198588886,2014-07-19 12:00:00,73.81642578125005,0.04221706760230009
2010-09-15 00:00:00,2003,Keyser Ridge,2003-10-13 16:10:00,10.03461952,39.63441766850763,-107.38568431646246,POINT (-107.38568431646246 39.63441766850763),268,Garfield County,2003-10-13 16:10:00,2003,10,252.61431568353754,2003-10-13 16:10:00,45.98673828125004,0.02911915433756076
2012-12-18 00:00:00,2012,Kimball Creek,2012-03-23 00:00:00,7.88483582,39.442913336766594,-108.39560057749817,POINT (-108.39560057749817 39.442913336766594),268,Garfield County,2012-03-23 00:00:00,2012,3,251.60439942250184,2012-03-23 00:00:00,35.82218750000004,0.023619673231616616
2011-05-31 00:00:00,2009,Kinnikin,2009-08-16 00:00:00,9.87282288,38.38976352170867,-107.77758384319138,POINT (-107.77758384319138 38.38976352170867),288,Montrose County,2009-08-16 00:00:00,2009,8,252.2224161568086,2009-08-16 00:00:00,66.55841796875004,0.02407016868739156
2012-03-02 00:00:00,2002,Kirkwell,2002-05-26 00:00:00,552.19776611,37.18189279027203,-102.89033484029866,POINT (-102.89033484029866 37.18189279027203),249,Baca County,2002-05-26 00:00:00,2002,5,257.1096651597013,2002-05-26 00:00:00,64.10319335937504,0.03965696496102028
,2000,Kissinger,2000-01-01 00:00:00,31.13056198,40.07181825662104,-108.15029174787028,POINT (-108.15029174787028 40.07181825662104),297,Rio Blanco County,2000-01-01 00:00:00,2000,1,251.84970825212972,2000-01-01 00:00:00,19.81862304687504,0.0486505392563995
2010-10-14 00:00:00,2009,Kissinger,2009-08-17 00:00:00,344.99536157,40.07812147426146,-108.12273609117351,POINT (-108.12273609117351 40.07812147426146),297,Rio Blanco County,2009-08-17 00:00:00,2009,8,251.87726390882648,2009-08-17 00:00:00,68.29162109375005,0.007041182305691473
,2000,Klinger,2000-01-01 00:00:00,746.32987893,39.86650994681396,-108.91926754050357,POINT (-108.91926754050357 39.86650994681396),297,Rio Blanco County,2000-01-01 00:00:00,2000,1,251.08073245949643,2000-01-01 00:00:00,21.99479492187504,0.04672438713400625
2010-09-15 00:00:00,2007,Knowles,2007-05-19 10:33:00,94.6708735,39.133369191692694,-109.0224258796156,POINT (-109.0224258796156 39.133369191692694),284,Mesa County,2007-05-19 10:33:00,2007,5,250.97757412038442,2007-05-19 10:33:00,61.551728515625044,0.016384522384838784
2017-12-12 00:00:00,2017,Knowles,2017-07-23 00:00:00,5.52549585,39.07967346113978,-108.9352264492669,POINT (-108.9352264492669 39.07967346113978),284,Mesa County,2017-07-23 00:00:00,2017,7,251.0647735507331,2017-07-23 00:00:00,78.57570312500005,0.03543425812846981
2013-08-14 00:00:00,2013,Kodiak,2013-08-08 20:00:00,390.18077784,40.74218238593963,-108.59752647101534,POINT (-108.59752647101534 40.74218238593963),286,Moffat County,2013-08-08 20:00:00,2013,8,251.40247352898467,2013-08-08 20:00:00,73.10714843750004,0.008455011059413663
2014-08-26 00:00:00,2014,Kokopelli Trail,2014-08-25 00:00:00,16.35881242,39.08158868554888,-109.00842253680513,POINT (-109.00842253680513 39.08158868554888),284,Mesa County,2014-08-25 00:00:00,2014,8,250.99157746319486,2014-08-25 00:00:00,71.19201171875005,0.049397825193894095
2011-11-04 00:00:00,2006,Kyle,2006-08-07 00:00:00,177.82497457,40.32374127829379,-108.35032515421575,POINT (-108.35032515421575 40.32374127829379),286,Moffat County,2006-08-07 00:00:00,2006,8,251.64967484578426,2006-08-07 00:00:00,71.66486328125004,0.03252009459446999
2010-09-15 00:00:00,2002,LAVA LAKE,2002-07-19 00:00:00,17.34074344,39.80594104315486,-106.52116751016911,POINT (-106.52116751016911 39.80594104315486),264,Eagle County,2002-07-19 00:00:00,2002,7,253.4788324898309,2002-07-19 00:00:00,60.870576171875044,0.020248329523787835
2018-08-10 00:00:00,2018,LAY CREEK,2018-08-07 13:15:00,59.84971793,40.53759957435529,-107.81702115584632,POINT (-107.81702115584632 40.53759957435529),286,Moffat County,2018-08-07 13:15:00,2018,8,252.1829788441537,2018-08-07 13:15:00,72.27921875000004,0.01984444376307656
2018-06-25 00:00:00,2018,LAY PEAK,2018-06-25 11:30:00,3.79737509,40.50141527397275,-107.91816051006764,POINT (-107.91816051006764 40.50141527397275),286,Moffat County,2018-06-25 11:30:00,2018,6,252.08183948993235,2018-06-25 11:30:00,71.73913085937505,0.0057359212105802726
2016-07-07 00:00:00,2016,LFE 4 MILE,2016-07-07 08:00:00,413.90425164,39.9886384406114,-108.6948366865998,POINT (-108.6948366865998 39.9886384406114),297,Rio Blanco County,2016-07-07 08:00:00,2016,7,251.30516331340021,2016-07-07 08:00:00,75.11061523437505,0.02214502488722792
2010-09-15 00:00:00,2002,LITTLE MUDDY,2002-07-17 00:00:00,15.60570871,39.31093485372069,-107.60999666828867,POINT (-107.60999666828867 39.31093485372069),284,Mesa County,2002-07-17 00:00:00,2002,7,252.39000333171134,2002-07-17 00:00:00,65.23698242187504,0.03456518519876991
2010-09-15 00:00:00,2005,LITTLE SALT WASH,2005-07-07 03:00:00,12.88755313,39.213147816141706,-108.65174817788233,POINT (-108.65174817788233 39.213147816141706),284,Mesa County,2005-07-07 03:00:00,2005,7,251.34825182211767,2005-07-07 03:00:00,83.00978515625005,0.0016912786411303388
2012-07-10 00:00:00,2012,LK,2012-07-09 12:00:00,66.43839149,39.924223144761264,-107.83987725780369,POINT (-107.83987725780369 39.924223144761264),297,Rio Blanco County,2012-07-09 12:00:00,2012,7,252.1601227421963,2012-07-09 12:00:00,68.18922851562505,0.04574698373058345
2018-08-03 00:00:00,2018,LONE MOUNTAIN,2018-08-03 08:00:00,490.92633484,40.34150755725222,-108.6837330227706,POINT (-108.6837330227706 40.34150755725222),286,Moffat County,2018-08-03 08:00:00,2018,8,251.31626697722942,2018-08-03 08:00:00,74.18820312500004,0.029055595662473933
2010-09-15 00:00:00,2004,LONG POINT,2004-07-02 16:18:00,197.8429323,39.56872428602394,-108.6988921036097,POINT (-108.6988921036097 39.56872428602394),268,Garfield County,2004-07-02 16:18:00,2004,7,251.3011078963903,2004-07-02 16:18:00,67.84953125000004,0.05057868969012052
2018-09-18 00:00:00,2018,LOPER RANCH,2018-09-17 00:00:00,20.40804946,40.339050156701134,-107.71595745544052,POINT (-107.71595745544052 40.339050156701134),286,Moffat County,2018-09-17 00:00:00,2018,9,252.2840425445595,2018-09-17 00:00:00,63.92301757812504,0.004699723168150377
2010-09-15 00:00:00,2004,LOWER SOUTH FORK,2004-05-07 14:07:00,34.42864745,39.94835470512982,-107.590921229826,POINT (-107.590921229826 39.94835470512982),297,Rio Blanco County,2004-05-07 14:07:00,2004,5,252.409078770174,2004-05-07 14:07:00,45.98234375000004,0.0672499365216936
2011-11-03 00:00:00,2011,Ladore,2011-08-30 00:00:00,1029.3619515,40.71296447310004,-108.92567525935787,POINT (-108.92567525935787 40.71296447310004),286,Moffat County,2011-08-30 00:00:00,2011,8,251.0743247406421,2011-08-30 00:00:00,73.90255859375004,0.020446446508774533
2014-08-05 00:00:00,2014,Lake Bench,2014-07-18 18:00:00,42.68007066,40.496659411393374,-108.72000474070386,POINT (-108.72000474070386 40.496659411393374),286,Moffat County,2014-07-18 18:00:00,2014,7,251.27999525929613,2014-07-18 18:00:00,74.45626953125004,0.042980312530719676
2018-07-31 00:00:00,2018,Lake Christine,2018-07-30 10:56:00,12589.17375557,39.418273815622214,-107.04006918114548,POINT (-107.04006918114548 39.418273815622214),264,Eagle County,2018-07-30 10:56:00,2018,7,252.9599308188545,2018-07-30 10:56:00,64.99044921875004,0.02652440895276959
2010-09-15 00:00:00,2003,Lane Gulch,2003-08-06 00:00:00,792.29323795,39.25365421234684,-108.47072281672699,POINT (-108.47072281672699 39.25365421234684),284,Mesa County,2003-08-06 00:00:00,2003,8,251.529277183273,2003-08-06 00:00:00,70.26784179687505,0.01648028435113374
2010-09-15 00:00:00,2003,Langlas Draw,2003-07-25 00:00:00,665.99551932,39.93430064906184,-107.59046905854639,POINT (-107.59046905854639 39.93430064906184),297,Rio Blanco County,2003-07-25 00:00:00,2003,7,252.40953094145362,2003-07-25 00:00:00,68.56891601562504,0.017137378156831255
2010-10-14 00:00:00,2002,Lay,2002-07-23 00:00:00,30.64355595,40.41878952514462,-107.96199352641578,POINT (-107.96199352641578 40.41878952514462),286,Moffat County,2002-07-23 00:00:00,2002,7,252.03800647358423,2002-07-23 00:00:00,75.90690429687504,0.00793257295837684
2015-07-15 00:00:00,2015,Lay Creek,2015-07-14 13:00:00,2.94136786,40.66429199591942,-107.8216231157064,POINT (-107.8216231157064 40.66429199591942),286,Moffat County,2015-07-14 13:00:00,2015,7,252.17837688429358,2015-07-14 13:00:00,67.93566406250005,0.055632703201589175
2004-08-05 00:00:00,2004,Lay Peak,2004-08-02 16:00:00,200.46862577,40.50298005748705,-107.92161544210356,POINT (-107.92161544210356 40.50298005748705),286,Moffat County,2004-08-02 16:00:00,2004,8,252.07838455789644,2004-08-02 16:00:00,68.48849609375004,0.02125942005624529
2013-10-25 00:00:00,2012,Lightner Creek,2012-11-14 00:00:00,56.99073143,37.31176887530634,-107.95093702938561,POINT (-107.95093702938561 37.31176887530634),279,La Plata County,2012-11-14 00:00:00,2012,11,252.0490629706144,2012-11-14 00:00:00,31.41007812500004,0.047955786907067526
2017-07-05 00:00:00,2017,Lightner Creek,2017-07-04 02:52:00,411.41243852,37.29096711911769,-107.92922216945031,POINT (-107.92922216945031 37.29096711911769),279,La Plata County,2017-07-04 02:52:00,2017,7,252.07077783054967,2017-07-04 02:52:00,67.17804687500004,0.1307008357120212
2011-05-31 00:00:00,2004,Lillyland,2004-06-28 00:00:00,3.98813898,38.18079527723433,-108.51195280897292,POINT (-108.51195280897292 38.18079527723433),288,Montrose County,2004-06-28 00:00:00,2004,6,251.48804719102708,2004-06-28 00:00:00,68.60231445312505,0.005687275392105221
2013-06-23 00:00:00,2013,Lime Gulch,2013-06-22 20:42:00,511.20742515,39.41932917994075,-105.2301835481516,POINT (-105.2301835481516 39.41932917994075),275,Jefferson County,2013-06-22 20:42:00,2013,6,254.76981645184838,2013-06-22 20:42:00,64.41037109375004,0.041939705656631854
2010-10-21 00:00:00,2010,Lion Creek,2010-08-30 15:00:00,316.36295903,38.37058519239802,-109.04315162279813,POINT (-109.04315162279813 38.37058519239802),288,Montrose County,2010-08-30 15:00:00,2010,8,250.95684837720188,2010-08-30 15:00:00,68.44191406250005,0.07940633807110134
2016-11-02 00:00:00,2016,Lipan,2016-06-28 00:00:00,2.07444551,39.27731433419316,-108.68707835205446,POINT (-108.68707835205446 39.27731433419316),284,Mesa County,2016-06-28 00:00:00,2016,6,251.31292164794553,2016-06-28 00:00:00,76.42062500000004,0.0019992049247008255
2011-05-31 00:00:00,2003,Little Bucktail,2003-10-20 00:00:00,112.80175514,38.32451093906201,-108.44782886024036,POINT (-108.44782886024036 38.32451093906201),288,Montrose County,2003-10-20 00:00:00,2003,10,251.55217113975965,2003-10-20 00:00:00,52.54689453125005,0.030711936797713862
2013-09-30 00:00:00,2008,Little Cahone,2008-08-01 00:00:00,202.34411051,37.61854168424447,-108.85092578416888,POINT (-108.85092578416888 37.61854168424447),287,Montezuma County,2008-08-01 00:00:00,2008,8,251.14907421583112,2008-08-01 00:00:00,72.21110351562504,0.047219922510464675
2016-11-02 00:00:00,2016,Little D,2016-08-01 00:00:00,0.35484771,39.03577740661872,-109.04638883459658,POINT (-109.04638883459658 39.03577740661872),284,Mesa County,2016-08-01 00:00:00,2016,8,250.9536111654034,2016-08-01 00:00:00,68.99123046875005,0.053704277770896446
2012-07-25 00:00:00,2012,Little Duck,2012-07-24 22:11:00,738.94220214,39.974486096273786,-108.54684055003379,POINT (-108.54684055003379 39.974486096273786),297,Rio Blanco County,2012-07-24 22:11:00,2012,7,251.45315944996622,2012-07-24 22:11:00,72.34118164062505,0.029953504316299222
2012-10-22 00:00:00,2012,Little East,2012-10-19 21:18:00,65.72967986,37.259957785574,-108.23383810405652,POINT (-108.23383810405652 37.259957785574),279,La Plata County,2012-10-19 21:18:00,2012,10,251.76616189594347,2012-10-19 21:18:00,46.54352539062504,0.026917856286762982
2018-12-21 00:00:00,2018,Little Fountain,2018-07-11 08:00:00,0.68753623,38.706174117333866,-104.87754755325089,POINT (-104.87754755325089 38.706174117333866),266,El Paso County,2018-07-11 08:00:00,2018,7,255.1224524467491,2018-07-11 08:00:00,66.38966796875005,0.1719234500986524
2010-10-14 00:00:00,2009,Little Hills,2009-05-14 00:00:00,21.32139803,40.007039638445825,-108.20602430621234,POINT (-108.20602430621234 40.007039638445825),297,Rio Blanco County,2009-05-14 00:00:00,2009,5,251.79397569378767,2009-05-14 00:00:00,54.64264648437504,0.07957149208574556
2012-07-10 00:00:00,2012,Little Sand,2012-07-06 16:47:00,24925.87023679,37.43305793764742,-107.28325452938344,POINT (-107.28325452938344 37.43305793764742),272,Hinsdale County,2012-07-06 16:47:00,2012,7,252.71674547061656,2012-07-06 16:47:00,62.14586914062504,0.07119395683982875
2014-08-06 00:00:00,2014,Lodore,2014-08-02 18:00:00,427.15318671,40.69578876735976,-108.87304821677131,POINT (-108.87304821677131 40.69578876735976),286,Moffat County,2014-08-02 18:00:00,2014,8,251.1269517832287,2014-08-02 18:00:00,67.22287109375004,0.08291548276145477
2011-11-07 00:00:00,2010,Logging,2010-07-20 00:00:00,1143.41482038,40.5463438822673,-108.58460557925376,POINT (-108.58460557925376 40.5463438822673),286,Moffat County,2010-07-20 00:00:00,2010,7,251.41539442074622,2010-07-20 00:00:00,74.12008789062504,0.01834690421243431
2011-11-04 00:00:00,2007,Lone Tree,2007-08-22 00:00:00,3532.9968207,40.43990919752415,-108.19553377370183,POINT (-108.19553377370183 40.43990919752415),286,Moffat County,2007-08-22 00:00:00,2007,8,251.8044662262982,2007-08-22 00:00:00,73.09396484375004,0.024954969152231932
,2001,Lonetree,2001-11-16 00:00:00,23.45662553,40.479509693144934,-108.21874107202281,POINT (-108.21874107202281 40.479509693144934),286,Moffat County,2001-11-16 00:00:00,2001,11,251.7812589279772,2001-11-16 00:00:00,36.25373046875004,0.05048758319339249
2015-10-20 00:00:00,2015,Long,2015-08-17 12:56:00,86.53891814,40.231535381912124,-108.39549147979322,POINT (-108.39549147979322 40.231535381912124),286,Moffat County,2015-08-17 12:56:00,2015,8,251.60450852020676,2015-08-17 12:56:00,72.97575195312504,0.029758183133858255
2002-06-16 00:00:00,2002,Long Canyon,2002-06-14 00:00:00,1415.47820068,39.4464797452542,-108.9094299298959,POINT (-108.9094299298959 39.4464797452542),268,Garfield County,2002-06-14 00:00:00,2002,6,251.0905700701041,2002-06-14 00:00:00,75.68893554687504,0.0012776462429581444
2016-06-27 00:00:00,2016,Long Draw,2016-06-25 21:00:00,2139.90350045,37.64941502400652,-108.36173673621668,POINT (-108.36173673621668 37.64941502400652),262,Dolores County,2016-06-25 21:00:00,2016,6,251.6382632637833,2016-06-25 21:00:00,65.94054687500005,0.01023679435494123
2012-08-08 00:00:00,2012,Long Mesa,2012-07-25 00:00:00,157.59397405,39.116213707705526,-109.01651904887652,POINT (-109.01651904887652 39.116213707705526),284,Mesa County,2012-07-25 00:00:00,2012,7,250.98348095112348,2012-07-25 00:00:00,78.38805664062505,0.014462448238371872
,2001,Long Park,2001-12-31 00:00:00,11.88719584,38.266537579634665,-108.66604208942623,POINT (-108.66604208942623 38.266537579634665),288,Montrose County,2001-12-31 00:00:00,2001,12,251.33395791057376,2001-12-31 00:00:00,21.107978515625042,0.034054398948588645
2010-09-15 00:00:00,2003,Lookout Mountain,2003-08-15 00:00:00,71.82820462,39.530570189265994,-108.83763905173647,POINT (-108.83763905173647 39.530570189265994),268,Garfield County,2003-08-15 00:00:00,2003,8,251.16236094826354,2003-08-15 00:00:00,72.49323242187504,0.024363824203633703
2002-09-09 00:00:00,2002,Lost Lakes,2002-09-08 15:00:00,5528.61129656,40.089537413357036,-107.18664038806389,POINT (-107.18664038806389 40.089537413357036),268,Garfield County,2002-09-08 15:00:00,2002,9,252.8133596119361,2002-09-08 15:00:00,43.66247070312504,0.161697742704954
2016-10-25 00:00:00,2016,Lost Solar,2016-10-06 00:00:00,4753.68286027,39.89474359061819,-107.43015853814772,POINT (-107.43015853814772 39.89474359061819),268,Garfield County,2016-10-06 00:00:00,2016,10,252.56984146185226,2016-10-06 00:00:00,41.013886718750044,0.07690099649345503
2018-06-06 00:00:00,2018,Love,2018-06-05 16:00:00,30.5142282,38.559218570246664,-108.41000789873706,POINT (-108.41000789873706 38.559218570246664),284,Mesa County,2018-06-05 16:00:00,2018,6,251.58999210126294,2018-06-05 16:00:00,69.42584960937504,0.012813389939599438
2018-11-09 00:00:00,2018,Low Gap,2018-06-17 00:00:00,12.04357356,39.226035034997885,-108.44664326155554,POINT (-108.44664326155554 39.226035034997885),284,Mesa County,2018-06-17 00:00:00,2018,6,251.55335673844445,2018-06-17 00:00:00,74.17194335937504,0.00849850412213127
2012-04-02 00:00:00,2012,Lower North Fork,2012-03-30 22:30:00,3220.06279611,39.45029829782929,-105.19486092705372,POINT (-105.19486092705372 39.45029829782929),275,Jefferson County,2012-03-30 22:30:00,2012,3,254.80513907294628,2012-03-30 22:30:00,35.63585937500004,0.01575519869000127
2011-05-31 00:00:00,2007,Lujan Ridge,2007-10-01 00:00:00,52.00739445,38.22513426665228,-106.6157821328014,POINT (-106.6157821328014 38.22513426665228),300,Saguache County,2007-10-01 00:00:00,2007,10,253.3842178671986,2007-10-01 00:00:00,37.81203125000004,0.02814881606466952
2010-09-15 00:00:00,2005,MEE CANYON,2005-05-28 19:06:00,58.2496945,39.165024487043645,-108.9553489838647,POINT (-108.9553489838647 39.165024487043645),284,Mesa County,2005-05-28 19:06:00,2005,5,251.0446510161353,2005-05-28 19:06:00,62.71012695312504,0.012545037582216902
2010-09-15 00:00:00,2007,MESA,2007-06-25 00:00:00,3.27644607,39.168627631541746,-108.13943756946183,POINT (-108.13943756946183 39.168627631541746),284,Mesa County,2007-06-25 00:00:00,2007,6,251.86056243053815,2007-06-25 00:00:00,69.57042968750005,0.0141565874398686
2016-07-29 00:00:00,2016,MILK,2016-07-28 10:35:00,491.60673411,40.27270735185702,-107.76613844701035,POINT (-107.76613844701035 40.27270735185702),286,Moffat County,2016-07-28 10:35:00,2016,7,252.23386155298965,2016-07-28 10:35:00,71.53522460937504,0.014560682885770802
2017-07-07 00:00:00,2017,MILL CREEK,2017-07-06 12:30:00,458.99252565,40.66270104560092,-107.1262904360933,POINT (-107.1262904360933 40.66270104560092),299,Routt County,2017-07-06 12:30:00,2017,7,252.8737095639067,2017-07-06 12:30:00,65.58898437500005,0.027884527933364735
2017-07-24 00:00:00,2017,MILLER CREEK,2017-07-23 14:55:00,37.64541191,39.95202930161213,-107.78091447158042,POINT (-107.78091447158042 39.95202930161213),297,Rio Blanco County,2017-07-23 14:55:00,2017,7,252.21908552841958,2017-07-23 14:55:00,71.30539062500004,0.048153638061648234
2018-11-20 00:00:00,2018,MINE,2018-11-19 12:00:00,21.14858084,40.2938139963345,-107.81876214847115,POINT (-107.81876214847115 40.2938139963345),286,Moffat County,2018-11-19 12:00:00,2018,11,252.18123785152886,2018-11-19 12:00:00,25.614570312500042,0.057134947492089125
2018-04-23 00:00:00,2018,MM 117,2018-04-20 00:00:00,42826.40263089,38.57030192332128,-104.46017945269182,POINT (-104.46017945269182 38.57030192332128),266,El Paso County,2018-04-20 00:00:00,2018,4,255.53982054730818,2018-04-20 00:00:00,48.72541015625004,0.03931896159980679
2014-11-03 00:00:00,2014,MM 124,2014-10-30 00:00:00,10.35420748,40.941883699122926,-107.62152194676767,POINT (-107.62152194676767 40.941883699122926),286,Moffat County,2014-10-30 00:00:00,2014,10,252.37847805323233,2014-10-30 00:00:00,47.779267578125044,0.01982167859710171
2018-11-09 00:00:00,2018,MM46,2018-05-25 00:00:00,170.99979196,39.155341349507744,-108.30539766982018,POINT (-108.30539766982018 39.155341349507744),284,Mesa County,2018-05-25 00:00:00,2018,5,251.6946023301798,2018-05-25 00:00:00,62.66662109375004,0.027875088662310737
2018-06-15 00:00:00,2018,MUD SPRINGS,2018-06-13 17:56:00,276.0271999,40.86139489929073,-107.57083654372498,POINT (-107.57083654372498 40.86139489929073),286,Moffat County,2018-06-13 17:56:00,2018,6,252.42916345627503,2018-06-13 17:56:00,67.48522460937505,0.013614474451326533
2018-09-03 00:00:00,2018,MURPHY,2018-09-02 11:27:00,685.09534231,40.52806813796524,-107.34675439074142,POINT (-107.34675439074142 40.52806813796524),299,Routt County,2018-09-02 11:27:00,2018,9,252.6532456092586,2018-09-02 11:27:00,61.77497070312504,0.005264090573083377
,2001,Mad Creek,2001-08-01 00:00:00,1259.30847503,40.664909839548685,-106.77523477937719,POINT (-106.77523477937719 40.664909839548685),299,Routt County,2001-08-01 00:00:00,2001,8,253.22476522062283,2001-08-01 00:00:00,58.03478515625004,0.07948975381918717
