,lat,lon,year,month,temp_month,precip_month,gisacres,fires_target
75,39.41483790894735,-107.0635928960708,2003,8,64.77291992187504,0.0447883992865914,10.64198767,0
76,40.38624194883151,-108.48171186925744,2004,7,73.44992187500004,0.0333672525571659,79.23333092,0
77,37.610749242810954,-108.42812579350488,2012,11,33.72687500000004,0.0453131760077085,354.5835738,0
78,40.44382669776292,-108.67241344536671,2002,6,69.80377929687504,0.0090966534727631,4774.17520705,1
79,37.18505002140326,-108.26507932561732,2007,7,71.82482421875005,0.0614214123725309,1289.98666291,1
80,39.947990166175735,-108.2473853492378,2012,7,73.68063476562504,0.0489709748944034,8.05179071,0
81,40.32870298276959,-108.61941611895745,2010,7,77.17165039062505,0.0210930606382084,22.76156593,0
82,37.50234786974725,-107.51690859525986,2003,7,57.34000976562504,0.0839042985392035,1868.386114,1
83,37.57427184239521,-103.8689204181279,2011,6,75.84186523437504,0.0518716429520165,36043.72642715,1
84,40.27485556549858,-108.5865652991062,2000,1,21.56588867187504,0.0411231021491345,97.15254996,0
85,37.902389407354,-108.18825881045726,2003,10,42.81564453125005,0.0381249751647468,343.11385196,0
86,38.12917883495388,-108.1688885240492,2010,5,45.93004882812504,0.0289384561190905,2638.18301015,1
87,38.562197858867755,-107.06745934293448,2011,7,59.06134765625004,0.0461593325230991,57.09031291,0
88,37.563612091590265,-108.472478155099,2011,5,46.42707031250004,0.0682136771589052,9.3823091,0
89,39.2028832601335,-108.2785303890414,2008,7,77.07936523437505,0.0110555840883636,109.24386279,0
90,40.04052854263389,-108.10301759471436,2004,8,66.05568359375005,0.0190870161664293,272.36995916,0
91,38.417823452747065,-108.85361029487738,2008,7,78.56647460937504,0.0428813136209035,12.92360322,0
92,38.597216190148,-108.7363966287332,2014,8,62.27638671875005,0.0950370559443952,35.31156108,0
93,38.068657089424704,-104.93010326500053,2016,10,57.73068359375005,0.0022558226456811,5218.87447709,1
94,39.805949942936614,-108.2520466901012,2013,5,52.34958007812504,0.0624890789486351,9.39755763,0
95,38.254523034423,-108.19371846735145,2011,8,64.10099609375004,0.0616217797494027,890.07634123,1
96,40.45312413237531,-107.65151254764278,2013,8,70.84308593750004,0.0100650999956531,35.79441051,0
97,39.8589092250765,-108.82568253979429,2000,1,21.46745117187504,0.0471567557060625,82.97004865,0
98,40.28659569522227,-105.41757916960869,2002,7,66.65026367187505,0.0917575153922895,4365.94030068,1
99,39.9989804835596,-107.2487534605894,2002,9,43.01559570312504,0.1620726185767911,17041.21300354,1
100,40.65327994175153,-107.6744157174062,2002,7,74.21940429687504,0.0119863949840335,39.46779556,0
101,40.6525496017849,-107.9845459976784,2010,8,68.02355468750005,0.0431448753018747,75.25577872,0
102,39.76179601601055,-108.26932572837364,2014,6,65.41979492187505,0.008911927694478,12.60272947,0
103,40.32580584931979,-105.77051331676752,2013,6,51.03693359375004,0.0266108611257514,651.74859807,1
104,40.76400910606728,-108.92718245856815,2000,1,20.88737304687504,0.0230151015558745,24.39395937,0
105,40.01395624294254,-108.68890914857536,2010,9,63.49103515625004,0.0177545905267063,18.92444131,0
106,40.578909405442296,-108.64877988976804,2012,8,74.00758789062505,0.011434465749422,66.06460302,0
107,37.196626057941806,-108.55741174895326,2000,12,26.21793945312504,0.0301375872891629,5281.82276281,1
108,40.48006542489387,-108.07860009731615,2009,7,73.25875976562504,0.0198811077343299,55.62874773,0
109,40.45702842608668,-108.19844701495327,2015,9,65.72697265625004,0.0257183538707788,699.49878563,1
110,40.48721881661315,-108.10269372631548,2006,8,70.95470703125005,0.041473411624832,2204.8074549,1
111,38.71728112407894,-107.78042251686524,2011,7,71.09181640625005,0.0208578511450206,44.36012161,0
112,39.26642105988336,-108.69950556049508,2017,6,75.39845703125005,0.0021708461465532,19.23653727,0
113,40.05643369120581,-107.92229379617076,2001,6,62.81164062500004,0.0137925922815455,101.59499833,0
114,39.032367412915775,-104.67193837719176,2013,6,65.69708984375004,0.0450765777798136,13121.09726788,1
115,40.09882439678904,-108.12335102757086,2001,6,65.49054687500004,0.0081671075631631,29.32905072,0
116,39.552320808305545,-105.43430353673622,2002,5,43.12194335937504,0.1115322267982643,200.34263612,0
117,38.68096799696622,-107.79327766776484,2000,12,21.74606445312504,0.0315479184251511,27.13218215,0
118,39.157416722007,-108.99569260616884,2018,7,83.62677734375004,0.0038171384341185,8.92414133,0
119,37.105100728739785,-107.97207345611288,2016,7,73.78874023437504,0.0218012420063256,78.67597671,0
120,40.02095250706668,-108.1894416917657,2002,6,69.64206054687504,0.0092823314280627,15.63591295,0
121,40.095768439621814,-108.1292024585373,2015,6,68.32194335937504,0.0381521540321176,0.99576943,0
122,40.136048713574226,-108.37871230738058,2000,5,58.28571289062504,0.0469598853740142,49.84527652,0
123,39.77240514486863,-108.39574379124,2001,1,14.39005859375004,0.030035792576801,21.00012743,0
124,40.72462059370051,-107.70756837455404,2002,7,74.21940429687504,0.0119863949840335,14.51833509,0
125,40.47235606780665,-105.2954393437774,2000,12,21.64762695312504,0.029536260577687,7532.31668611,1
126,40.49222179321588,-105.25565669765066,2016,12,20.34333007812504,0.066250427945028,0.2514465,0
127,37.13840500177396,-107.22021122182451,2003,7,71.36032226562504,0.0220618039286637,2131.21046188,1
128,40.67595596554257,-108.56920776797118,2009,8,69.53615234375005,0.0136628166273119,130.96636428,0
129,40.52448786173075,-108.11693690172685,2015,8,71.84372070312504,0.03318662537958,18.52021026,0
130,40.96177035342732,-106.14434594494986,2010,9,51.88947265625004,0.0075830758695665,42.5785359,0
131,38.334573169230985,-108.58213614532754,2010,7,75.96227539062505,0.021182819649775,150.2795926,0
132,37.5612332999144,-103.76173249871852,2008,6,73.54528320312505,0.0586593382053775,45838.97528785,1
133,40.04647118329818,-108.61657680673667,2001,7,71.03424804687504,0.0248319675900682,413.66733896,0
134,39.62951443652515,-108.72064399314856,2012,7,70.70290039062505,0.0565588380029192,514.13511429,1
135,39.71396132470902,-107.78447027170128,2013,6,61.97755859375005,0.0037234853508503,366.08601739,0
136,39.81223491364963,-106.21366495512672,2015,10,38.12360351562504,0.0696810426668264,238.55228562,0
137,39.56228214050414,-108.44347606940664,2003,7,73.75446289062504,0.0141503977163636,5256.21427449,1
138,39.76901952654434,-108.6751126729109,2002,6,68.52057617187504,0.0236757451141485,35.33125232,0
139,38.61633171476105,-108.4960027194968,2016,6,67.01281250000005,0.0114508876519161,12.50306254,0
140,38.60379987331729,-108.5039105335181,2012,5,54.55563476562504,0.0116229269032395,168.04499223,0
141,38.66440007398365,-105.35731465766273,2018,1,26.97248046875004,0.009862550976139,24.85936177,0
142,38.33589544591265,-107.7114251981545,2010,8,61.03449218750004,0.0934803164206678,88.18487585,0
